mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,likely_kept,pool_rank
669432,Trevor Rogers,2026,1997-11-13,L,Baltimore Orioles,29,29,165.66666666666666,153,39,75,157,19,0,0,0,0,0,10,11,4.07,1.18,682,2634,15,0.167,0.243,15.9,0.0,0.295,303.66666666666663,10.47126436781609,1.8329979879275653,28.6,True,trevor rogers,28.0,682.0,22.4,5.7,0.237,0.381,0.304,0.291,3.55,0.284,0.144,0.365,0.348,88.1,17.9,31.6,6.6,36.1,77.005614333,69.4,17.1,35.3,39.5,60.5,82.9,51.8,46.0,8.2,65.9,24.3,53.0,69.5,39.6,24.8,24.2,11.3,36.3,6.0,14.288982770922756,2.6405070968345576,-11.423528435147137,2634.0,1716.0,378.0,540.0,15.0,4.07,L,4.0,23.751799996040997,16.536199996219004,0.297152999959235,0.28869999955649994,30.8,1.2,4.0,Sweeper,"4-Seam Fastball 46% (24% whiff), Changeup 21% (23% whiff), Sweeper 14% (31% whiff), Sinker 10% (14% whiff), Cutter 9% (23% whiff)",93.8,93.8,93.4,3.860122950319057,37.0,16.0,1.0,201.0,0.0,Illness,127.0,99.5,122.6,102.5,10.05944707091008,14.037037037037038,5,124,-3.565772669220948,-11.299999999999997,0.7999999999999972,0.3,10.30080637034333,5.71,False,10.252677816460205,-0.10027148442067177,10.152406332039533,23.0,1.0,234.0,42,65,BB,0.0,234.0,-8.0,7.0,85.0,15.0,151.0,83.0,let go,,False,20
669923,George Kirby,2026,1998-02-04,R,Seattle Mariners,29,29,169.66666666666666,143,44,80,191,21,1,0,0,0,0,9,11,4.24,1.39,718,2662,15,0.138,0.224,15.69,0.0,0.336,302.66666666666663,10.436781609195402,1.7838899803536346,28.4,True,george kirby,28.0,718.0,19.9,6.1,0.265,0.41,0.338,0.315,4.21,0.312,0.145,0.398,0.367,89.5,12.0,33.0,6.6,40.0,79.170001527,69.8,13.4,34.3,40.3,59.7,86.6,49.5,43.2,7.5,80.4,22.4,51.8,65.9,44.7,24.2,23.7,7.4,34.5,-9.0,5.952000924466395,-8.138193217768857,-7.112463574242374,2662.0,1426.0,1026.0,210.0,15.0,4.24,R,4.0,21.582296138828887,17.660085835085376,0.3067886266749537,-0.25772532490490707,26.2,0.4,2.0,Sinker,"4-Seam Fastball 28% (23% whiff), Sweeper 28% (26% whiff), Sinker 21% (12% whiff), Curveball 10% (22% whiff), Changeup 5% (26% whiff)",96.8,96.7,96.8,3.2208641488284537,38.0,0.0,0.0,56.0,0.0,,33.6,97.7,113.5,99.4,9.61703583627539,12.311827956989246,5,141,-1.8750463477938446,-10.099999999999994,0.5,0.9,10.390233905314245,5.85,False,10.087947454915913,-0.08773754886808764,10.000209906047825,23.0,1.0,230.0,45,74,LTTA,0.0,230.0,-12.0,3.0,84.0,17.0,149.0,85.0,let go,,False,21
608331,Max Fried,2026,1994-01-18,L,New York Yankees,19,19,106.0,100,31,31,73,4,0,0,0,0,0,5,4,2.63,0.98,407,1599,8,0.17,0.254,15.08,0.0,0.257,207.0,10.894736842105264,1.9528301886792452,32.4,True,max fried,32.0,407.0,24.6,7.6,0.197,0.269,0.243,0.245,2.5,0.265,0.072,0.278,0.279,85.9,10.3,29.9,2.2,29.6,74.736015556,64.4,17.0,30.0,41.0,59.0,83.0,46.7,42.8,7.3,72.4,25.4,46.1,56.5,48.2,25.9,18.2,7.7,33.6,21.0,10.794605329275303,6.7115703372095625,3.4737785856732324,1599.0,981.0,421.0,197.0,8.0,2.63,L,5.0,25.005922555661034,21.739407742827975,0.2497448746984916,1.1599088834857125,31.6,2.5,4.0,Cutter,"Cutter 22% (27% whiff), Sinker 22% (20% whiff), 4-Seam Fastball 18% (19% whiff), Curveball 13% (32% whiff), Changeup 12% (30% whiff)",94.9,94.9,93.2,4.584816053401643,93.0,79.0,2.0,93.0,0.0,,83.2,109.5,96.1,109.1,11.011373929496335,13.559523809523808,6,152,-2.6647869674185447,-0.20000000000000284,-1.0,0.2,11.422985286773503,5.58,False,11.181940120675376,-0.33841625991976687,10.84352386075561,21.0,1.0,228.0,46,38,GK,0.0,228.0,-14.0,1.0,84.0,18.0,156.0,88.0,let go,,False,22
686218,Emmet Sheehan,2026,1999-11-15,R,Los Angeles Dodgers,23,22,112.33333333333333,132,33,57,99,21,0,0,0,0,0,5,8,4.57,1.18,472,1954,6,0.21,0.316,17.39,0.0,0.282,211.33333333333331,9.606060606060606,1.8813056379821957,26.6,True,emmet sheehan,26.0,472.0,28.0,7.0,0.218,0.379,0.32,0.292,3.58,0.285,0.161,0.41,0.366,88.7,20.3,34.4,9.7,38.5,77.952393893,69.2,18.4,35.5,52.8,47.2,81.6,45.1,40.5,7.8,73.2,31.6,50.7,59.3,35.8,29.8,23.1,11.4,45.8,0.0,-6.223797672252776,11.174876231834586,-4.602615828417779,1954.0,836.0,814.0,304.0,6.0,4.57,R,4.0,31.025399993298393,21.534999994459998,0.308376999933492,-0.3756999995972001,38.4,0.9,2.0,Curveball,"4-Seam Fastball 43% (30% whiff), Slider 30% (38% whiff), Changeup 16% (24% whiff), Curveball 12% (25% whiff)",94.4,94.4,,3.8116853940116857,89.0,0.0,0.0,287.0,0.0,,114.0,107.7,98.6,107.6,10.795327178762554,12.611111111111109,3,45,-3.0050505050505034,-11.200000000000003,-1.1999999999999886,0.8,10.778471141461235,5.11,False,10.800583010118423,0.02506787110516783,10.825650881223591,21.0,1.0,227.0,47,39,FA,0.0,227.0,-15.0,0.0,83.0,18.0,155.0,88.0,let go,,False,23
624133,Ranger Suarez,2026,1995-08-26,L,Boston Red Sox,27,27,143.33333333333334,135,45,52,127,9,0,0,0,0,0,8,4,3.27,1.2,593,2298,9,0.152,0.22,16.03,0.0,0.298,262.33333333333337,9.71604938271605,1.8302325581395351,30.8,True,ranger suarez,30.0,593.0,22.8,7.6,0.247,0.355,0.288,0.298,3.73,0.313,0.108,0.33,0.346,86.8,13.1,37.4,5.4,33.5,75.24976635,62.4,13.1,31.5,35.8,64.2,86.9,44.1,44.6,6.1,73.8,22.0,45.1,66.1,42.9,22.9,27.3,6.9,37.9,19.0,16.268025984903055,3.928354347538279,-0.8870268672745057,2298.0,1507.0,504.0,287.0,9.0,3.27,L,5.0,20.27463313084574,19.279664567507,0.29708280919348634,0.786687630572916,38.5,1.8,4.0,4-Seam Fastball,"Sinker 24% (13% whiff), 4-Seam Fastball 23% (16% whiff), Cutter 19% (14% whiff), Curveball 17% (38% whiff), Changeup 13% (26% whiff)",91.5,91.5,90.3,4.312642587475477,57.0,7.0,1.0,72.0,0.0,Left groin strain,37.6,96.1,112.7,98.0,9.404558125364897,19.166666666666668,6,143,-9.450617283950617,-2.4000000000000057,0.20000000000000284,0.2,10.688902656707905,5.31,False,10.120646747209573,-0.2381447754990953,9.882501971710479,23.0,1.0,227.0,47,82,Dpf,0.0,227.0,-15.0,0.0,83.0,18.0,151.0,88.0,let go,,False,24
543243,Sonny Gray,2026,1989-11-07,R,Boston Red Sox,28,28,163.0,146,45,51,144,16,0,0,0,0,0,17,5,2.82,1.16,661,2397,19,0.153,0.233,14.71,0.0,0.286,334.0,11.928571428571429,2.049079754601227,36.6,True,sonny gray,36.0,661.0,22.1,6.8,0.248,0.384,0.297,0.302,3.84,0.304,0.136,0.346,0.355,89.2,10.5,34.4,7.2,38.5,78.943577686,63.8,9.9,33.0,46.1,53.9,90.1,46.7,41.3,6.9,75.9,23.3,47.4,62.6,46.7,23.2,26.0,4.1,46.7,14.0,11.91382525652053,1.95023909353313,0.2284976443780074,2397.0,1389.0,875.0,133.0,19.0,2.82,R,5.0,22.796405919892145,21.560042282769334,0.3054756871296211,0.6665961939397664,38.7,2.2,4.0,Sinker,"Sinker 22% (16% whiff), Sweeper 20% (39% whiff), Cutter 19% (15% whiff), 4-Seam Fastball 17% (12% whiff), Curveball 17% (33% whiff)",92.0,91.6,92.0,6.659738558933073,25.0,15.0,1.0,36.0,0.0,Right hamstring strain,21.3,98.5,104.9,99.3,9.597102200275396,12.511904761904763,6,170,-0.5833333333333339,-10.700000000000003,-0.4000000000000057,1.0,11.379980680617578,5.82,False,10.511535738781463,-0.7616289065240304,9.749906832257432,23.0,0.93,224.0,49,90,Dan,0.0,224.0,-18.0,-3.0,83.0,19.0,153.0,87.0,let go,,False,25
666142,Cole Ragans,2026,1997-12-12,L,Kansas City Royals,8,8,35.333333333333336,45,23,19,27,10,0,0,0,0,0,1,4,4.84,1.42,151,639,3,0.146,0.317,18.08,0.0,0.233,73.33333333333334,9.166666666666668,2.0754716981132075,28.5,True,cole ragans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.899999999999995,26.7,0.312,1.2,30.9,1.2,1.0,4-Seam Fastball,4-Seam Fastball 56% (31% whiff),,,,6.442319744904703,203.0,142.0,1.0,259.0,1.0,,212.2,,,,,,3,74,,,,8.3,12.750338607347432,,False,12.563529671001442,-0.0940045166443797,12.469525154357061,18.0,1.0,224.0,49,10,BAMBI,0.0,224.0,-18.0,-3.0,83.0,18.0,156.0,87.0,let go,,False,26
690986,Kyle Harrison,2026,2001-08-12,L,Milwaukee Brewers,26,24,112.66666666666667,136,36,53,117,20,0,0,0,0,1,10,5,4.23,1.36,492,2063,6,0.203,0.277,18.31,0.0,0.331,219.66666666666669,9.152777777777779,1.9497041420118344,24.9,True,kyle harrison,24.0,492.0,27.6,7.3,0.247,0.39,0.338,0.309,4.04,0.31,0.144,0.435,0.391,89.2,14.8,39.6,8.3,38.3,78.81589,65.3,16.8,32.3,48.5,51.5,83.2,48.7,42.8,7.7,71.5,27.7,48.4,63.4,37.1,28.1,28.4,6.4,38.7,-8.0,-7.802802608724812,5.963690096036869,-5.780318381483805,2063.0,1210.0,665.0,188.0,6.0,4.23,L,2.0,28.636697246982582,20.5189602375567,0.2943628950386456,0.04271151668895566,29.0,1.2,1.0,Slurve,"4-Seam Fastball 57% (29% whiff), Slurve 32% (29% whiff), Changeup 9% (28% whiff)",94.7,94.7,94.3,3.1611336086943322,85.0,25.0,1.0,68.0,0.0,,37.9,104.4,105.2,105.1,10.43716515316556,9.152777777777779,2,61,0.0,,,2.6,10.480194847664828,4.69,True,10.505143281216629,0.13160632330213168,10.63674960451876,21.0,1.0,223.0,51,45,FA,0.0,223.0,-19.0,-4.0,82.0,20.0,156.0,90.0,let go,,False,27
680694,Kyle Bradish,2026,1996-09-12,R,Baltimore Orioles,29,29,155.0,142,70,71,156,20,0,0,0,0,0,7,14,4.12,1.46,669,2629,12,0.108,0.236,16.96,0.0,0.313,274.0,9.448275862068966,1.767741935483871,29.8,True,kyle bradish,29.0,669.0,21.2,10.5,0.245,0.403,0.34,0.324,4.48,0.327,0.158,0.389,0.366,88.4,10.8,33.3,8.5,38.8,77.138643408,64.4,9.3,30.2,48.5,51.5,90.7,45.0,37.8,6.6,68.8,23.6,45.6,56.4,46.0,24.2,22.7,7.0,33.9,-10.0,2.49101458051375,-12.22204793993261,-0.29159130256786275,2629.0,1407.0,1208.0,14.0,12.0,4.12,R,4.0,22.874472366735787,18.807035175750613,0.3168170854439514,-0.20964824146875075,35.5,0.5,2.0,Sinker,"Sinker 36% (11% whiff), Slider 24% (35% whiff), Curveball 22% (36% whiff), 4-Seam Fastball 17% (15% whiff)",94.7,94.2,94.7,7.40621336617931,51.0,14.0,1.0,313.0,0.0,Lower abdominal discomfort,151.1,97.2,84.0,95.2,9.010290920929235,11.855555555555554,3,96,-2.407279693486588,,,0.3,10.443989559341455,5.34,False,9.8319055617169,-0.1754750977361755,9.656430463980724,23.0,1.0,222.0,52,95,LTTA,0.0,222.0,-20.0,-5.0,82.0,18.0,156.0,92.0,let go,,False,28
664285,Framber Valdez,2026,1993-11-19,L,Detroit Tigers,30,30,168.66666666666666,129,64,76,166,16,0,0,0,0,0,10,11,4.06,1.36,736,2681,16,0.088,0.203,15.9,0.0,0.294,285.66666666666663,9.52222222222222,1.693675889328063,32.6,True,framber valdez,32.0,736.0,17.5,8.7,0.258,0.388,0.317,0.322,4.42,0.336,0.13,0.337,0.343,90.0,5.4,28.2,5.7,41.8,79.313956757,64.6,10.2,31.0,39.4,60.6,89.8,47.5,42.7,7.6,71.6,20.3,46.9,61.4,56.3,18.7,21.2,3.8,47.8,3.0,2.053547168858862,-0.19839772776315934,1.5694284909228842,2681.0,1285.0,910.0,486.0,16.0,4.06,L,3.0,19.807400024563,16.037900005010496,0.32019899977500493,0.133599999332,41.8,0.4,2.0,Sinker,"Sinker 44% (10% whiff), Curveball 29% (31% whiff), Changeup 18% (21% whiff), Slider 4% (42% whiff), 4-Seam Fastball 4% (20% whiff)",94.8,94.8,93.8,3.4025096510965587,44.0,0.0,0.0,0.0,0.0,,0.0,91.4,99.3,91.5,8.467438846872248,15.301075268817206,6,173,-5.778853046594985,-16.39999999999999,-0.7000000000000028,0.0,10.422834722402976,5.62,False,9.57254611717982,-0.350950195472351,9.22159592170747,24.0,1.0,221.0,53,120,LTTA,0.0,221.0,-21.0,-6.0,82.0,20.0,156.0,92.0,let go,,False,29
683003,Jared Jones,2026,2001-08-06,R,Pittsburgh Pirates,19,19,90.66666666666667,109,31,42,77,12,0,0,0,0,0,4,6,4.17,1.19,380,1493,5,0.205,0.325,16.47,0.0,0.289,177.66666666666669,9.350877192982457,1.959558823529412,24.9,True,jared jones,24.0,380.0,28.7,8.2,0.217,0.365,0.3,0.287,3.45,0.284,0.148,0.382,0.361,89.3,17.1,35.3,7.6,38.7,78.645043077,67.0,19.0,31.5,59.3,40.7,81.0,48.3,40.8,7.0,74.0,32.5,48.6,58.2,37.4,28.2,25.2,9.2,40.3,3.0,1.5143022854977508,4.4330138852862175,-2.4812538870965644,1493.0,687.0,641.0,165.0,5.0,4.17,R,3.0,32.15961124062761,24.223974081023847,0.28881641467338093,0.24254859521852506,41.7,1.0,1.0,Slider,"4-Seam Fastball 46% (23% whiff), Slider 35% (42% whiff), Changeup 11% (41% whiff)",98.3,98.3,,1.6883737531296716,114.0,0.0,0.0,239.0,0.0,,127.2,116.4,96.8,115.7,11.965430193879135,10.984848484848486,2,41,-1.633971291866029,-0.29999999999999716,0.5,23.9,11.050133069797013,4.77,True,11.458472730448804,0.13160632330213168,11.590079053750936,19.0,1.0,220.0,54,24,Dan,0.0,220.0,-22.0,-7.0,82.0,21.0,160.0,91.0,let go,,False,30
669358,Shane Baz,2026,1999-06-17,R,Baltimore Orioles,30,30,173.0,152,60,79,174,15,1,0,0,0,0,6,15,4.11,1.35,742,2819,12,0.124,0.219,16.29,0.0,0.314,304.0,10.133333333333333,1.7572254335260116,27.0,True,shane baz,27.0,742.0,20.5,8.1,0.252,0.397,0.318,0.315,4.21,0.317,0.146,0.363,0.36,90.3,14.4,35.5,6.9,42.0,80.276112231,66.9,11.8,29.8,44.1,55.9,88.2,49.7,41.3,7.3,72.0,21.9,48.2,61.6,38.5,27.3,27.7,6.5,35.1,0.0,11.63870811141725,-5.436938295177777,-6.236967764606011,2819.0,1636.0,922.0,260.0,12.0,4.11,R,3.0,21.9012999931935,17.8856999888715,0.314405000042975,0.021000000694999972,29.7,2.8,2.0,Sinker,"4-Seam Fastball 34% (17% whiff), Curveball 33% (30% whiff), Cutter 15% (23% whiff), Changeup 9% (18% whiff), Sinker 9% (15% whiff)",95.9,95.9,95.3,2.507490911654386,36.0,0.0,0.0,59.0,0.0,,17.7,95.5,98.9,95.5,9.051916059127226,10.95238095238095,3,84,-0.8190476190476179,-11.400000000000006,-1.0999999999999943,0.3,9.767246202007724,5.77,False,9.555173755789037,-0.0,9.555173755789037,23.0,1.0,220.0,54,98,THALER,0.0,220.0,-22.0,-7.0,82.0,19.0,163.0,91.0,let go,,False,31
677960,Ryan Weathers,2026,1999-12-17,L,New York Yankees,25,25,137.33333333333334,143,38,55,130,18,0,0,0,0,0,5,8,3.6,1.22,568,2281,9,0.185,0.27,16.61,0.0,0.307,261.33333333333337,10.453333333333335,1.9029126213592233,26.5,True,ryan weathers,26.0,568.0,25.2,6.7,0.255,0.424,0.306,0.319,4.33,0.309,0.169,0.378,0.398,89.2,9.1,32.0,8.6,40.6,77.68228672,63.0,16.4,28.9,47.2,52.8,83.6,46.6,42.6,6.1,73.4,27.0,44.8,60.9,49.5,21.4,24.5,4.7,38.8,1.0,-3.38430068311707,2.8027675852646947,2.0181013377736226,2281.0,980.0,724.0,576.0,9.0,3.6,L,5.0,27.280219782716184,20.36013986343586,0.31990209787960994,0.05774225805323551,38.8,1.1,4.0,Sinker,"Changeup 25% (35% whiff), 4-Seam Fastball 22% (22% whiff), Sinker 21% (9% whiff), Sweeper 20% (39% whiff), Slider 12% (35% whiff)",95.8,95.8,94.1,3.091666665308334,59.0,35.0,1.0,279.0,0.0,Left forearm flexor strain,150.8,104.9,104.3,105.4,10.471932311885753,10.453333333333335,4,79,0.0,,,5.9,10.212609038027695,5.49,True,10.404158225308437,0.0313348388814599,10.435493064189897,21.0,1.0,219.0,56,55,CJF,0.0,219.0,-23.0,-8.0,81.0,20.0,161.0,90.0,let go,,False,32
592662,Robbie Ray,2026,1991-10-01,L,multi,30,29,162.33333333333334,138,83,65,133,22,0,0,0,0,0,13,8,3.6,1.33,685,2770,12,0.08,0.251,17.06,0.0,0.254,283.33333333333337,9.770114942528737,1.7453798767967148,34.7,True,robbie ray,34.0,685.0,20.1,12.1,0.244,0.419,0.313,0.334,4.79,0.338,0.175,0.335,0.367,89.4,18.4,32.5,8.3,38.1,78.870392522,70.3,15.5,28.1,43.1,56.9,84.5,42.7,38.4,6.5,76.5,25.1,46.1,58.5,36.6,33.5,22.9,6.9,33.3,9.0,-3.7383977452634936,4.277184825374178,8.166251772612016,2770.0,1280.0,969.0,521.0,12.0,3.6,L,5.0,25.600099902197304,17.31988012038022,0.33497102892322156,0.25124875199176444,38.0,1.4,2.0,Changeup,"4-Seam Fastball 32% (20% whiff), Slider 23% (36% whiff), Changeup 19% (25% whiff), Sinker 14% (11% whiff), Curveball 12% (38% whiff)",93.1,93.1,92.5,5.624198360812267,45.0,0.0,0.0,33.0,0.0,,9.9,99.9,81.3,97.3,9.311215766067976,14.760416666666668,4,132,-4.990301724137931,-8.199999999999989,-0.9000000000000057,0.1,10.340921882788125,5.6,False,9.92548437401102,-0.4825565187744827,9.442927855236537,23.0,1.0,217.0,57,102,Dan,0.0,217.0,-25.0,-10.0,81.0,20.0,160.0,93.0,let go,,False,33
702070,Noah Cameron,2026,1999-07-17,L,Kansas City Royals,30,29,172.33333333333334,155,54,75,153,19,1,1,0,0,0,9,8,3.92,1.2,718,2792,11,0.141,0.263,16.2,0.0,0.278,314.33333333333337,10.839080459770116,1.8239845261121859,27.0,True,noah cameron,26.0,718.0,21.6,7.5,0.244,0.403,0.3,0.31,4.07,0.305,0.158,0.347,0.36,88.8,15.3,36.9,8.2,37.7,77.870990607,69.2,17.2,29.7,45.4,54.6,82.8,47.5,41.5,7.5,76.1,26.3,48.5,60.3,40.3,27.6,25.6,6.5,44.4,8.0,7.369493814156738,-1.9210563717483493,3.050886149669509,2792.0,1396.0,831.0,564.0,11.0,3.92,L,5.0,26.199699991301802,17.964000001016,0.30999500004902997,0.3900999971594001,35.9,1.3,4.0,Cutter,"4-Seam Fastball 24% (18% whiff), Cutter 21% (22% whiff), Changeup 21% (36% whiff), Curveball 16% (30% whiff), Slider 13% (36% whiff), Sinker 4% (8% whiff)",92.5,92.5,91.5,2.3544410427215063,31.0,0.0,0.0,0.0,0.0,,0.0,99.3,96.8,99.0,9.553030076493611,10.839080459770116,2,53,0.0,-1.0,0.20000000000000284,0.4,9.963150428593245,5.94,False,9.87171329250796,-0.0,9.87171329250796,22.0,1.0,217.0,57,83,CJF,0.0,217.0,-25.0,-10.0,81.0,21.0,159.0,93.0,let go,,False,34
694738,Landen Roupp,2026,1998-09-10,R,San Francisco Giants,29,29,155.0,143,75,69,126,11,0,0,0,0,0,9,14,4.01,1.3,657,2712,11,0.104,0.244,17.5,0.0,0.273,273.0,9.413793103448276,1.761290322580645,27.8,True,landen roupp,27.0,657.0,21.8,11.4,0.232,0.344,0.294,0.302,3.84,0.326,0.112,0.316,0.329,86.4,10.6,32.7,5.1,30.0,75.445143555,61.6,13.8,30.2,40.3,59.7,86.2,42.2,45.1,4.8,67.4,24.4,43.5,57.5,50.7,22.8,21.4,5.1,41.0,13.0,0.6121846586537465,6.430725338585669,6.1517311917163395,2712.0,1467.0,693.0,552.0,11.0,4.01,R,4.0,23.574574592419545,18.17207207221185,0.2984424423211089,0.46616616483400325,36.2,1.1,4.0,Changeup,"Sinker 34% (8% whiff), Curveball 26% (34% whiff), Changeup 21% (29% whiff), Cutter 14% (28% whiff), 4-Seam Fastball 6% (36% whiff)",93.4,92.9,93.4,5.56059451149215,52.0,0.0,0.0,58.0,0.0,,34.8,99.8,102.1,100.0,9.701238642638645,9.413793103448276,2,55,0.0,-3.4000000000000057,0.30000000000001137,1.0,9.795961250425277,5.34,False,9.866893326162982,-0.050135742210335885,9.816757583952647,22.0,1.0,216.0,61,87,CJF,0.0,216.0,-26.0,-11.0,80.0,21.0,162.0,94.0,let go,,False,35
668881,Hunter Greene,2026,1999-08-06,R,Cincinnati Reds,5,5,27.666666666666668,33,9,21,29,4,0,0,0,0,0,2,2,6.83,1.37,121,456,2,0.198,0.272,16.48,0.0,0.333,47.66666666666667,9.533333333333335,1.7228915662650603,26.9,True,hunter greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.80835323052899,22.001909311212625,0.3407231503562693,-0.9455847268601797,46.3,0.8,1.0,4-Seam Fastball,"4-Seam Fastball 52% (16% whiff), Slider 32% (46% whiff)",,,,2.1070175527315786,219.0,156.0,2.0,276.0,1.0,Right elbow surgery,217.20000000000002,,,,,,4,96,,,,22.9,12.871736639939655,,False,12.672543614019636,0.00626696777629207,12.678810581795927,17.0,1.0,216.0,61,9,FA,0.0,216.0,-26.0,-11.0,80.0,20.0,159.0,94.0,let go,,False,36
605400,Aaron Nola,2026,1993-06-04,R,Philadelphia Phillies,31,31,168.33333333333334,169,58,84,169,34,0,0,0,0,0,7,10,4.49,1.35,714,2837,12,0.155,0.273,16.85,0.0,0.301,301.33333333333337,9.720430107526884,1.7900990099009901,33.1,True,aaron nola,33.0,714.0,23.7,8.1,0.241,0.411,0.342,0.312,4.12,0.303,0.17,0.419,0.375,88.5,13.3,34.4,9.1,40.2,76.8712845,62.6,15.4,33.5,44.5,55.5,84.6,43.7,42.7,6.0,70.2,27.3,46.2,63.7,41.2,27.4,24.5,6.8,41.6,-16.0,-31.18714071033448,10.838458243393696,3.866254405602723,2837.0,1410.0,963.0,464.0,12.0,4.49,R,4.0,25.789023153831707,18.905538765329613,0.3157713998621783,-0.6565961751430204,41.4,1.2,2.0,Curveball,"Curveball 33% (41% whiff), 4-Seam Fastball 24% (14% whiff), Sinker 18% (13% whiff), Changeup 16% (26% whiff), Cutter 8% (26% whiff)",92.3,92.3,91.6,3.1855210225289654,40.0,0.0,0.0,93.0,0.0,,55.8,96.1,108.5,97.4,9.321229279790623,14.5625,6,177,-4.842069892473116,-1.4000000000000057,0.3999999999999915,0.0,9.978609982445986,5.43,False,9.771675002937103,-0.3822850343538109,9.389389968583291,23.0,1.0,216.0,61,106,Dpf,0.0,216.0,-26.0,-11.0,80.0,21.0,161.0,94.0,let go,,False,37
645261,Sandy Alcantara,2026,1995-09-07,R,Miami Marlins,34,33,212.0,152,59,92,203,24,1,1,0,1,0,13,11,3.91,1.24,887,3271,21,0.105,0.21,15.43,0.0,0.279,374.0,11.333333333333334,1.7641509433962264,30.8,True,sandy alcantara,30.0,887.0,17.1,6.7,0.251,0.377,0.308,0.302,3.84,0.308,0.127,0.337,0.33,88.6,13.7,32.8,5.6,36.0,77.993275366,69.8,14.7,31.2,35.5,64.5,85.3,50.6,43.7,7.6,80.2,21.0,50.7,63.1,42.4,24.7,23.5,9.3,34.5,14.0,17.131204391040253,0.009187706608143498,-3.577586114498774,3271.0,1939.0,660.0,672.0,21.0,3.91,R,4.0,20.831731739517394,16.634534520779038,0.3043593592627472,0.4935935931379829,28.6,2.1,3.0,Cutter,"Sinker 26% (12% whiff), Changeup 21% (28% whiff), 4-Seam Fastball 18% (20% whiff), Cutter 15% (23% whiff), Sweeper 9% (23% whiff), Slider 7% (29% whiff), Curveball 4% (18% whiff)",97.4,97.4,97.3,3.5386274553100003,11.0,0.0,0.0,218.0,0.0,,65.39999999999999,100.8,107.8,101.7,9.938919006027648,16.927083333333332,5,157,-5.593749999999998,2.8999999999999915,-0.29999999999999716,0.1,9.031900494250785,6.42,False,9.642310430503523,-0.2381447754990953,9.404165655004427,23.0,1.0,216.0,61,104,MMM,0.0,216.0,-26.0,-11.0,80.0,21.0,157.0,94.0,let go,,False,38
