mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,team_rank
663969,Tyler Phillips,2026,1997-10-27,R,Miami Marlins,36,19,122.66666666666667,99,52,47,109,17,0,0,1,2,0,5,6,3.45,1.31,520,1964,2,0.09,0.261,16.01,0.0,0.265,179.66666666666669,9.456140350877194,1.4646739130434783,28.7,True,tyler phillips,28.0,520.0,19.0,10.0,0.255,0.415,0.314,0.33,4.67,0.334,0.159,0.341,0.364,89.5,9.9,32.3,7.9,42.5,79.111119945,61.4,11.8,32.2,50.0,50.0,88.2,46.5,41.2,7.2,72.3,26.1,45.8,61.0,47.4,28.2,21.9,2.5,41.4,0.0,-12.921745276941468,6.780174795770231,6.054341095717397,1964.0,666.0,839.0,459.0,2.0,3.45,R,4.0,25.907614209098398,18.76131979248061,0.322270050806751,0.04131979430802127,40.4,1.9,3.0,Split-Finger,"Sinker 26% (6% whiff), Sweeper 24% (33% whiff), Split-Finger 24% (35% whiff), Curveball 17% (40% whiff), 4-Seam Fastball 8% (11% whiff)",96.1,96.1,95.5,2.658938246700108,111.0,0.0,0.0,0.0,0.0,,0.0,99.3,96.3,98.6,9.498522500632873,9.456140350877194,1,27,0.0,,,0.3,7.91528078315541,,False,8.951157371052076,-0.10653845219696362,8.844618918855113,15.0,1.0,133.0,148,151,GK,0.0,133.0,-109.0,-94.0,59.0,74.0,213.0,96.0,let go,,9.0
615698,Cal Quantrill,2026,1995-02-10,R,Texas Rangers,32,15,110.0,81,25,35,89,13,0,0,0,0,0,9,5,2.86,1.04,443,1669,8,0.126,0.196,15.17,0.0,0.24,188.0,12.533333333333333,1.709090909090909,31.4,True,cal quantrill,31.0,443.0,18.3,5.6,0.242,0.402,0.274,0.303,3.87,0.293,0.16,0.303,0.341,88.9,17.2,33.0,7.3,36.4,78.664019329,67.0,13.4,30.1,32.6,67.1,86.6,48.7,42.4,6.6,70.0,19.6,48.1,62.7,40.3,27.9,23.6,8.5,37.0,16.0,11.770039312658295,3.268942300650536,0.8271961220871231,1669.0,1158.0,132.0,379.0,8.0,2.86,R,4.0,20.77502714419098,16.19391965170936,0.3143376764556453,0.7032573285417708,28.9,2.1,3.0,Sinker,"Sinker 25% (15% whiff), 4-Seam Fastball 23% (29% whiff), Split-Finger 23% (25% whiff), Cutter 20% (14% whiff)",94.0,93.8,94.0,2.6554505374690613,105.0,7.0,1.0,24.0,0.0,Right lat strain,12.1,93.9,108.0,95.2,9.000971909657656,12.533333333333333,6,143,0.0,7.0,0.29999999999999716,0.1,7.477061496321028,,False,8.530305994921576,-0.27574658215684705,8.25455941276473,14.0,1.0,116.0,177,187,GK,0.0,116.0,-126.0,-111.0,54.0,89.0,221.0,94.0,let go,,10.0
554430,Zack Wheeler,2026,1990-05-30,R,Philadelphia Phillies,26,26,150.33333333333334,177,46,50,113,20,0,0,0,0,0,13,5,2.99,1.06,599,2451,16,0.219,0.309,16.3,0.0,0.264,341.33333333333337,13.12820512820513,2.270509977827051,36.1,True,zack wheeler,36.0,599.0,29.5,7.7,0.205,0.326,0.28,0.268,2.99,0.272,0.122,0.357,0.337,86.6,14.1,33.3,6.2,35.5,74.374941514,68.8,20.2,35.9,45.9,54.1,79.8,42.0,42.3,5.2,69.3,30.9,49.7,65.6,43.8,25.0,22.0,9.1,39.2,22.0,15.890995207392718,0.9708844799925316,5.313563193589031,2451.0,1518.0,549.0,384.0,16.0,2.99,R,5.0,31.252747258824687,21.967432571024382,0.2714815184466642,0.7830169827191789,45.9,1.7,5.0,Sinker,"4-Seam Fastball 36% (30% whiff), Sinker 16% (11% whiff), Split-Finger 15% (46% whiff), Sweeper 14% (39% whiff), Cutter 10% (22% whiff), Curveball 8% (46% whiff)",95.2,95.2,94.8,2.306483052508559,19.0,31.0,1.0,73.0,0.0,,56.2,112.8,114.7,114.6,11.801852179096967,16.260416666666668,6,172,-3.1322115384615383,-6.400000000000006,-0.8999999999999915,0.2,13.424128746122232,5.78,False,12.421150064066325,-0.6802940676425704,11.740855996423754,25.0,0.93,294.0,16,22,GLIZZY,0.0,294.0,52.0,67.0,101.0,6.0,109.0,41.0,clear keep,,1.0
671737,Taj Bradley,2026,2001-03-20,R,Minnesota Twins,30,30,172.33333333333334,199,73,73,139,23,0,0,0,0,0,11,6,3.81,1.23,724,2893,14,0.174,0.275,16.79,0.0,0.274,354.33333333333337,11.811111111111112,2.056092843326886,25.3,True,taj bradley,25.0,724.0,27.5,10.1,0.227,0.38,0.297,0.307,3.98,0.31,0.154,0.36,0.376,90.8,15.2,39.5,9.4,45.1,80.699505426,67.3,16.9,28.5,50.9,49.1,83.1,48.6,40.9,8.1,77.9,27.5,47.3,61.0,35.7,29.5,26.8,8.0,37.5,7.0,13.077146660131516,-4.828983510793687,-0.9467601797600557,2893.0,2055.0,266.0,572.0,14.0,3.81,R,3.0,27.2761000153956,21.213200002147197,0.30573499987206,0.1350999979596,37.7,0.8,2.0,Cutter,"4-Seam Fastball 47% (17% whiff), Cutter 24% (35% whiff), Split-Finger 20% (38% whiff), Curveball 9% (34% whiff)",97.2,97.2,,4.294561718974168,16.0,14.0,1.0,58.0,0.0,,27.2,109.5,89.5,108.0,10.85366582003231,11.811111111111112,4,103,0.0,7.099999999999994,1.0,6.6,10.81656741227611,5.74,False,10.84411930338423,0.10653845219696362,10.950657755581194,24.0,1.0,263.0,24,37,GLIZZY,0.0,263.0,21.0,36.0,93.0,10.0,128.0,69.0,marginal,,2.0
656876,Drew Rasmussen,2026,1995-07-27,R,Tampa Bay Rays,29,29,165.33333333333334,163,29,50,124,14,0,0,0,0,0,15,5,2.72,0.93,645,2546,17,0.208,0.247,15.4,0.0,0.255,346.33333333333337,11.942528735632186,2.094758064516129,30.9,True,drew rasmussen,30.0,645.0,25.3,4.5,0.231,0.348,0.247,0.274,3.13,0.273,0.117,0.3,0.339,88.3,12.7,32.5,5.8,34.1,77.665921312,67.5,15.1,33.1,44.3,55.7,84.9,49.9,42.4,8.6,79.5,24.7,50.2,67.3,45.3,23.1,24.7,7.0,39.9,38.0,32.67267524274746,-1.0376697255526852,6.052244378563246,2546.0,2058.0,156.0,332.0,17.0,2.72,R,4.0,24.37342583138346,19.533724653538,0.2663703308041822,1.5828175031683351,34.5,2.9,4.0,Sinker,"Cutter 29% (25% whiff), 4-Seam Fastball 28% (26% whiff), Sinker 23% (16% whiff), Changeup 13% (34% whiff)",95.9,95.9,95.3,4.837408905458137,17.0,0.0,0.0,168.0,0.0,,50.4,108.7,110.7,110.1,11.156444994175777,12.5,4,110,-0.5574712643678144,4.0,0.10000000000000853,5.2,10.974565111861285,5.7,False,11.052704770066084,-0.24441174327538714,10.808293026790697,24.0,1.0,259.0,26,40,GLIZZY,0.0,259.0,17.0,32.0,92.0,10.0,136.0,69.0,marginal,,3.0
669022,MacKenzie Gore,2026,1999-02-24,L,Texas Rangers,32,32,165.66666666666666,172,69,86,155,19,0,0,0,0,0,8,11,4.67,1.35,720,2860,9,0.143,0.256,17.26,0.0,0.302,287.66666666666663,8.989583333333332,1.7364185110663983,27.3,True,mackenzie gore,27.0,720.0,23.9,9.6,0.242,0.381,0.319,0.311,4.09,0.319,0.139,0.375,0.363,88.9,15.7,33.9,8.5,40.5,77.306206052,70.2,16.9,30.2,43.4,56.6,83.1,46.6,41.4,7.3,79.8,25.6,48.8,56.9,39.8,26.7,26.5,7.0,38.3,6.0,8.547688126624827,-5.506448597696473,2.5549610317678115,2860.0,1689.0,800.0,371.0,9.0,4.67,L,3.0,26.182200001106807,20.6901000037594,0.308147000040118,0.2502999979982,37.6,1.2,3.0,Slider,"4-Seam Fastball 47% (22% whiff), Curveball 18% (30% whiff), Changeup 13% (38% whiff), Slider 10% (30% whiff), Cutter 6% (26% whiff), Sinker 5% (13% whiff)",95.2,95.2,95.1,3.0864923008489065,42.0,0.0,0.0,12.0,0.0,,7.199999999999999,104.6,91.0,103.4,10.18371299349492,10.888888888888888,5,134,-1.8993055555555554,-3.3000000000000114,-0.09999999999999432,0.5,10.29220088761348,5.18,False,10.306168319452977,-0.018800903328875986,10.287367416124102,24.0,1.0,247.0,33,58,GLIZZY,0.0,247.0,5.0,20.0,89.0,12.0,139.0,76.0,marginal,,4.0
667755,José Soriano,2026,1998-10-20,R,multi,31,31,174.33333333333334,167,73,72,147,17,0,0,0,0,0,12,8,3.72,1.26,729,2868,11,0.129,0.288,16.45,0.0,0.283,313.33333333333337,10.107526881720432,1.7973231357552581,27.7,True,jose soriano,27.0,729.0,22.9,10.0,0.247,0.386,0.296,0.321,4.39,0.332,0.138,0.33,0.369,88.3,5.3,30.4,7.3,37.1,77.067431814,64.1,16.1,32.7,48.8,51.2,83.9,44.5,44.0,6.3,70.3,28.8,46.7,59.1,53.5,20.6,22.5,3.3,41.3,15.0,-1.2988777028847134,8.329098612626986,7.866974736436622,2868.0,1452.0,877.0,539.0,11.0,3.72,R,4.0,29.122947370429696,19.017578948031247,0.3230557894545019,0.5721052631700831,43.9,1.4,3.0,Curveball,"Sinker 29% (19% whiff), Curveball 26% (44% whiff), 4-Seam Fastball 22% (20% whiff), Split-Finger 18% (35% whiff)",97.1,97.1,96.3,5.203743511095146,32.0,0.0,0.0,65.0,0.0,,22.5,110.2,102.3,110.0,11.136186488658604,10.15,3,82,-0.04247311827956857,2.700000000000003,-0.8000000000000114,9.6,9.846013600925161,5.62,False,10.549905524544918,-0.04386877443404382,10.506036750110875,23.0,1.0,242.0,36,52,GLIZZY,0.0,242.0,0.0,15.0,87.0,14.0,146.0,78.0,let go,,5.0
663567,Peter Lambert,2026,1997-04-18,R,Houston Astros,27,27,151.0,147,57,62,128,15,0,0,0,0,0,8,10,3.7,1.23,641,2540,10,0.14,0.252,16.82,0.0,0.278,276.0,10.222222222222221,1.8278145695364238,29.2,True,peter lambert,29.0,641.0,22.9,8.9,0.219,0.357,0.295,0.296,3.68,0.303,0.139,0.33,0.332,88.2,18.9,33.6,6.8,35.8,77.516675502,69.0,18.2,31.3,38.8,61.2,81.8,46.8,41.9,7.0,76.3,25.2,48.9,64.1,37.6,32.5,21.6,8.2,38.4,4.0,1.3124788835286403,2.3548771676177314,0.35871829951993556,2540.0,1313.0,622.0,604.0,10.0,3.7,R,4.0,25.792932477048954,19.252320668867174,0.2952236286736901,0.043459916708059584,33.9,0.6,4.0,Sinker,"4-Seam Fastball 31% (26% whiff), Changeup 24% (34% whiff), Slider 12% (25% whiff), Cutter 10% (18% whiff), Sinker 10% (10% whiff), Sweeper 8% (29% whiff)",93.9,93.9,93.4,3.3646310471192655,48.0,0.0,0.0,0.0,0.0,,0.0,102.0,102.0,102.3,10.027308660325644,10.757575757575756,2,41,-0.5353535353535346,,,0.5,10.08293947403863,5.59,False,10.14260709225442,-0.13787329107842353,10.004733801175995,21.0,1.0,210.0,69,73,GLIZZY,0.0,210.0,-32.0,-17.0,79.0,24.0,162.0,97.0,let go,,6.0
687562,Jake Bennett,2026,2000-12-02,L,Boston Red Sox,19,19,109.66666666666667,90,20,46,101,12,0,0,0,0,0,9,7,3.78,1.1,441,1553,9,0.159,0.241,14.16,0.0,0.285,189.66666666666669,9.982456140350878,1.7294832826747721,25.6,True,jake bennett,25.0,441.0,20.4,4.5,0.233,0.384,0.287,0.286,3.42,0.27,0.151,0.34,0.339,88.6,12.8,32.3,8.2,38.4,77.106105472,71.8,16.2,37.4,38.2,61.8,83.8,48.2,43.7,7.6,80.5,24.1,54.0,65.1,44.2,27.4,20.4,7.9,38.4,12.0,8.103128721190593,0.0689324572590803,3.570656221700677,1553.0,984.0,158.0,411.0,9.0,3.78,L,3.0,22.31335656197437,22.71324042155665,0.28669337976413456,1.2072009295916344,33.3,2.7,3.0,Sinker,"4-Seam Fastball 35% (21% whiff), Changeup 26% (33% whiff), Sinker 24% (13% whiff)",92.9,92.9,92.4,5.796716831585087,104.0,0.0,0.0,0.0,0.0,,0.0,107.3,118.4,109.5,11.06200947186583,9.982456140350878,1,19,0.0,,,2.7,9.47592940957848,5.77,False,10.35390839602555,0.08773754886808764,10.441645944893638,17.0,1.0,178.0,101,54,GLIZZY,0.0,178.0,-64.0,-49.0,70.0,39.0,186.0,107.0,let go,,7.0
669194,Ryne Nelson,2026,1998-02-01,R,Arizona Diamondbacks,17,15,86.0,64,24,46,82,18,0,0,0,0,0,3,5,4.81,1.23,366,1340,6,0.109,0.212,15.58,0.0,0.252,128.0,8.533333333333333,1.4883720930232558,28.4,True,ryne nelson,28.0,366.0,17.5,6.6,0.262,0.5,0.332,0.351,5.37,0.318,0.238,0.372,0.397,90.6,18.9,34.9,10.3,43.8,80.355500515,74.0,14.9,33.7,35.1,64.9,85.1,50.2,43.1,7.5,78.2,21.2,54.0,64.2,32.7,37.1,22.4,7.7,34.6,-7.0,0.33594523835131485,-7.310930454330402,,1340.0,942.0,398.0,0.0,6.0,4.81,R,2.0,21.598377755741446,16.43476245654196,0.3444855155997027,-0.5667439193508323,26.8,0.3,1.0,4-Seam Fastball,"4-Seam Fastball 57% (20% whiff), Slider 20% (27% whiff), Curveball 10% (21% whiff)",96.3,96.3,95.3,5.23452012776641,153.0,89.0,1.0,117.0,0.0,,97.4,97.2,110.7,98.3,9.448381839282378,11.695652173913043,4,93,-3.16231884057971,-4.200000000000003,0.5999999999999943,0.1,8.781400611221937,5.73,False,9.306771730171835,-0.08773754886808764,9.219034181303748,15.0,1.0,138.0,141,122,GLIZZY,0.0,138.0,-104.0,-89.0,60.0,69.0,211.0,100.0,let go,,8.0
669713,Hayden Wesneski,2026,1997-12-05,R,Houston Astros,10,10,54.0,41,19,21,43,4,0,0,0,0,0,5,2,3.5,1.15,219,816,4,0.1,0.226,15.11,0.0,0.257,90.0,9.0,1.6666666666666667,28.6,True,hayden wesneski,28.0,219.0,18.7,8.7,0.245,0.368,0.288,0.304,3.9,0.315,0.123,0.308,0.333,87.7,13.1,32.5,5.7,40.1,75.492928333,66.8,12.8,34.3,38.1,61.9,87.2,44.6,35.9,8.3,80.9,22.6,48.8,68.0,42.7,21.7,26.1,9.6,42.0,5.0,0.7689064761266586,2.8139645398551836,1.4668613047491779,816.0,480.0,240.0,96.0,4.0,3.5,R,4.0,24.010483863430952,15.43882488253998,0.2991854839035231,0.9941244231837585,39.2,1.8,3.0,Sweeper,"Sweeper 30% (39% whiff), 4-Seam Fastball 24% (13% whiff), Sinker 17% (12% whiff), Cutter 16% (25% whiff)",,,,4.677117380044173,191.0,126.0,1.0,330.0,0.0,Recovery from right elbow surgery,229.79999999999998,,92.0,,,12.303030303030301,2,38,-3.303030303030301,,,0.2,9.043626165444673,5.4,False,9.234947400778482,-0.10027148442067177,9.13467591635781,13.0,1.0,119.0,171,129,GLIZZY,0.0,119.0,-123.0,-108.0,55.0,88.0,219.0,94.0,let go,,9.0
672282,Reid Detmers,2026,1999-07-08,L,Los Angeles Angels,31,31,179.0,204,46,69,142,19,0,0,0,0,0,6,8,3.47,1.05,718,2872,15,0.22,0.289,16.04,0.0,0.279,374.0,12.064516129032258,2.089385474860335,27.0,True,reid detmers,26.0,718.0,28.4,6.4,0.217,0.36,0.273,0.279,3.25,0.273,0.142,0.347,0.356,89.8,16.8,31.0,7.6,37.9,79.716120573,65.8,18.1,33.0,50.6,49.4,81.8,50.1,42.4,7.9,72.6,28.9,49.4,65.5,39.2,29.7,23.2,8.0,37.2,25.0,4.209391903459398,21.213820697425287,-0.1258180308639221,2872.0,1337.0,1268.0,266.0,15.0,3.47,L,3.0,29.437007091963572,20.628412536083268,0.27834681498949726,0.9746208285151836,37.7,2.1,3.0,Slider,"4-Seam Fastball 46% (22% whiff), Slider 33% (35% whiff), Curveball 11% (38% whiff), Changeup 10% (37% whiff)",94.1,94.1,93.5,4.063896106176623,11.0,0.0,0.0,17.0,0.0,,10.2,109.6,108.7,110.7,11.248631203453511,12.064516129032258,4,106,0.0,,,1.6,11.458606643777081,5.77,True,11.306827800294105,-0.0,11.306827800294105,25.0,1.0,283.0,19,31,LTTA,0.0,283.0,41.0,56.0,98.0,7.0,116.0,50.0,clear keep,,1.0
592332,Kevin Gausman,2026,1991-01-06,R,multi,31,31,172.0,177,46,87,173,25,0,0,0,0,0,9,12,4.55,1.27,728,2902,14,0.18,0.273,16.87,0.0,0.313,318.0,10.258064516129032,1.8488372093023255,35.5,True,kevin gausman,35.0,728.0,24.3,6.3,0.249,0.407,0.315,0.308,4.01,0.297,0.158,0.391,0.381,88.7,14.7,34.1,7.6,39.5,76.902442551,68.0,17.4,34.9,43.8,56.2,82.6,45.8,42.5,6.5,80.3,27.3,50.0,63.3,41.1,24.4,25.8,8.7,38.5,3.0,11.352981870898866,-7.932080960110213,-0.575652149538269,2902.0,1476.0,264.0,1162.0,14.0,4.55,R,2.0,27.485801228035086,18.949087218816164,0.312170385481226,0.07139959166916958,41.8,0.8,1.0,4-Seam Fastball,"4-Seam Fastball 51% (15% whiff), Split-Finger 38% (42% whiff), Slider 9% (36% whiff)",93.9,93.9,,4.180300337814968,29.0,0.0,0.0,0.0,0.0,,0.0,103.3,111.5,104.8,10.383534576213302,14.096774193548388,6,189,-3.838709677419356,-2.9000000000000057,-0.5999999999999943,0.1,10.464745709955647,5.55,False,10.473678730736717,-0.5826922609848184,9.890986469751898,24.0,1.0,237.0,38,80,LTTA,0.0,237.0,-5.0,10.0,86.0,15.0,146.0,80.0,let go,,2.0
669923,George Kirby,2026,1998-02-04,R,Seattle Mariners,29,29,169.66666666666666,143,44,80,191,21,1,0,0,0,0,9,11,4.24,1.39,718,2662,15,0.138,0.224,15.69,0.0,0.336,302.66666666666663,10.436781609195402,1.7838899803536346,28.4,True,george kirby,28.0,718.0,19.9,6.1,0.265,0.41,0.338,0.315,4.21,0.312,0.145,0.398,0.367,89.5,12.0,33.0,6.6,40.0,79.170001527,69.8,13.4,34.3,40.3,59.7,86.6,49.5,43.2,7.5,80.4,22.4,51.8,65.9,44.7,24.2,23.7,7.4,34.5,-9.0,5.952000924466395,-8.138193217768857,-7.112463574242374,2662.0,1426.0,1026.0,210.0,15.0,4.24,R,4.0,21.582296138828887,17.660085835085376,0.3067886266749537,-0.25772532490490707,26.2,0.4,2.0,Sinker,"4-Seam Fastball 28% (23% whiff), Sweeper 28% (26% whiff), Sinker 21% (12% whiff), Curveball 10% (22% whiff), Changeup 5% (26% whiff)",96.8,96.7,96.8,3.2208641488284537,38.0,0.0,0.0,56.0,0.0,,33.6,97.7,113.5,99.4,9.61703583627539,12.311827956989246,5,141,-1.8750463477938446,-10.099999999999994,0.5,0.9,10.390233905314245,5.85,False,10.087947454915913,-0.08773754886808764,10.000209906047825,23.0,1.0,230.0,45,74,LTTA,0.0,230.0,-12.0,3.0,84.0,17.0,149.0,85.0,let go,,3.0
680694,Kyle Bradish,2026,1996-09-12,R,Baltimore Orioles,29,29,155.0,142,70,71,156,20,0,0,0,0,0,7,14,4.12,1.46,669,2629,12,0.108,0.236,16.96,0.0,0.313,274.0,9.448275862068966,1.767741935483871,29.8,True,kyle bradish,29.0,669.0,21.2,10.5,0.245,0.403,0.34,0.324,4.48,0.327,0.158,0.389,0.366,88.4,10.8,33.3,8.5,38.8,77.138643408,64.4,9.3,30.2,48.5,51.5,90.7,45.0,37.8,6.6,68.8,23.6,45.6,56.4,46.0,24.2,22.7,7.0,33.9,-10.0,2.49101458051375,-12.22204793993261,-0.29159130256786275,2629.0,1407.0,1208.0,14.0,12.0,4.12,R,4.0,22.874472366735787,18.807035175750613,0.3168170854439514,-0.20964824146875075,35.5,0.5,2.0,Sinker,"Sinker 36% (11% whiff), Slider 24% (35% whiff), Curveball 22% (36% whiff), 4-Seam Fastball 17% (15% whiff)",94.7,94.2,94.7,7.40621336617931,51.0,14.0,1.0,313.0,0.0,Lower abdominal discomfort,151.1,97.2,84.0,95.2,9.010290920929235,11.855555555555554,3,96,-2.407279693486588,,,0.3,10.443989559341455,5.34,False,9.8319055617169,-0.1754750977361755,9.656430463980724,23.0,1.0,222.0,52,95,LTTA,0.0,222.0,-20.0,-5.0,82.0,18.0,156.0,92.0,let go,,4.0
664285,Framber Valdez,2026,1993-11-19,L,Detroit Tigers,30,30,168.66666666666666,129,64,76,166,16,0,0,0,0,0,10,11,4.06,1.36,736,2681,16,0.088,0.203,15.9,0.0,0.294,285.66666666666663,9.52222222222222,1.693675889328063,32.6,True,framber valdez,32.0,736.0,17.5,8.7,0.258,0.388,0.317,0.322,4.42,0.336,0.13,0.337,0.343,90.0,5.4,28.2,5.7,41.8,79.313956757,64.6,10.2,31.0,39.4,60.6,89.8,47.5,42.7,7.6,71.6,20.3,46.9,61.4,56.3,18.7,21.2,3.8,47.8,3.0,2.053547168858862,-0.19839772776315934,1.5694284909228842,2681.0,1285.0,910.0,486.0,16.0,4.06,L,3.0,19.807400024563,16.037900005010496,0.32019899977500493,0.133599999332,41.8,0.4,2.0,Sinker,"Sinker 44% (10% whiff), Curveball 29% (31% whiff), Changeup 18% (21% whiff), Slider 4% (42% whiff), 4-Seam Fastball 4% (20% whiff)",94.8,94.8,93.8,3.4025096510965587,44.0,0.0,0.0,0.0,0.0,,0.0,91.4,99.3,91.5,8.467438846872248,15.301075268817206,6,173,-5.778853046594985,-16.39999999999999,-0.7000000000000028,0.0,10.422834722402976,5.62,False,9.57254611717982,-0.350950195472351,9.22159592170747,24.0,1.0,221.0,53,120,LTTA,0.0,221.0,-21.0,-6.0,82.0,20.0,156.0,92.0,let go,,5.0
681035,Christian Scott,2026,1999-06-15,R,New York Mets,23,23,110.0,134,47,47,93,12,0,0,0,0,0,4,5,3.85,1.27,474,1964,3,0.184,0.27,17.85,0.0,0.298,209.0,9.08695652173913,1.9,27.0,True,christian scott,27.0,474.0,28.3,9.9,0.221,0.344,0.302,0.297,3.71,0.313,0.123,0.365,0.357,86.8,18.1,38.4,6.3,34.5,75.445340286,69.9,20.3,29.8,42.1,57.9,79.7,49.2,42.1,6.9,77.0,27.0,49.5,61.4,32.7,29.6,28.5,9.2,38.0,5.0,7.670953656263119,-0.3592808409359106,-2.429938911588338,1964.0,1331.0,549.0,84.0,3.0,3.85,R,3.0,26.902642695231947,21.809936569091178,0.3000539111467065,0.25739957470444147,30.9,1.8,2.0,Cutter,"4-Seam Fastball 48% (27% whiff), Sweeper 23% (31% whiff), Cutter 18% (26% whiff), Curveball 5% (13% whiff)",95.5,95.5,92.2,2.413596007659721,92.0,104.0,1.0,172.0,0.0,,124.4,109.0,98.6,108.7,10.956660923452164,9.08695652173913,1,32,0.0,,,8.1,10.331611236390769,4.78,False,10.679522634901984,-0.0,10.679522634901984,20.0,1.0,214.0,65,42,LTTA,0.0,214.0,-28.0,-13.0,80.0,22.0,161.0,94.0,let go,,6.0
543135,Nathan Eovaldi,2026,1990-02-13,R,Texas Rangers,25,22,140.33333333333334,141,32,64,135,24,0,0,0,0,1,11,9,4.1,1.19,588,2120,11,0.185,0.298,15.11,0.0,0.293,261.33333333333337,11.87878787878788,1.8622327790973874,36.4,True,nathan eovaldi,36.0,588.0,24.0,5.4,0.252,0.419,0.319,0.316,4.24,0.305,0.168,0.39,0.386,88.7,10.6,30.4,8.4,41.3,77.022227228,69.1,18.7,36.4,49.1,50.9,81.3,47.8,42.9,6.5,71.7,29.8,52.0,64.5,48.3,25.2,21.3,5.2,46.3,4.0,-11.304575171395417,2.4384176340299955,13.207558841127947,2120.0,844.0,488.0,788.0,11.0,4.1,R,4.0,30.77479836746574,23.389717736241337,0.3132560484724997,0.11733870656583326,40.6,1.4,2.0,Split-Finger,"Split-Finger 37% (34% whiff), Curveball 22% (41% whiff), Cutter 19% (27% whiff), 4-Seam Fastball 14% (23% whiff), Sinker 7% (10% whiff)",94.5,94.5,93.5,3.895427135701451,59.0,33.0,1.0,116.0,0.0,,75.3,110.2,117.6,112.1,11.437251157222578,14.0,6,150,-2.1212121212121193,-4.200000000000003,0.4000000000000057,0.1,11.181901032521004,6.38,False,11.272739980263507,-0.7290949709714459,10.543645009292062,20.0,0.93,211.0,67,51,LTTA,0.0,211.0,-31.0,-16.0,79.0,23.0,164.0,97.0,let go,,7.0
675660,Shane Drohan,2026,1999-01-07,L,Milwaukee Brewers,31,18,120.33333333333333,121,42,57,118,14,0,0,0,1,3,7,5,4.26,1.33,510,1933,5,0.155,0.276,16.06,0.0,0.318,204.33333333333331,11.351851851851851,1.6980609418282548,27.5,True,shane drohan,27.0,510.0,23.7,8.2,0.232,0.378,0.325,0.302,3.84,0.303,0.147,0.388,0.355,88.6,13.8,36.0,8.8,38.3,77.558826287,64.7,19.2,33.1,42.5,57.5,80.8,47.8,41.0,7.8,70.9,27.6,48.2,65.9,41.2,29.5,23.7,5.6,38.6,-3.0,-1.274525291833235,1.2296554679062803,-2.5116078385037484,1933.0,1166.0,669.0,98.0,5.0,4.26,L,5.0,26.774445613123312,19.93854276114814,0.29751742350729976,0.13949313590552734,39.8,1.8,3.0,Slider,"4-Seam Fastball 28% (30% whiff), Slider 21% (40% whiff), Sinker 21% (14% whiff), Curveball 13% (30% whiff), Cutter 12% (16% whiff)",94.9,94.9,94.8,2.5759108213429576,94.0,0.0,0.0,73.0,0.0,,21.9,105.9,102.7,106.1,10.58073619502891,11.351851851851851,1,18,0.0,,,1.3,9.23674892199003,,False,10.027587336476822,-0.0313348388814599,9.996252497595362,17.0,1.0,170.0,108,75,LTTA,0.0,170.0,-72.0,-57.0,68.0,41.0,193.0,110.0,let go,,8.0
