"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Svanson, Matt",694335,STL,ST,Sweeper,0.3,1,254,32.2,54,0.196,0.294,0.256,27.7,31.5,19.5,0.247,0.4,0.3,35.3
"Sanders, Cam",676742,BAL,FF,4-Seam Fastball,0.0,0,222,46.3,54,0.205,0.308,0.355,35.5,24.1,21.3,0.235,0.379,0.384,30.8
"Bieber, Shane",669456,TOR,CU,Curveball,-1.8,-3,172,18.5,54,0.38,0.52,0.415,36.1,22.2,23.5,0.333,0.534,0.394,60.5
"Whisenhunt, Carson",687931,SF,FF,4-Seam Fastball,-3.6,-8,215,34.8,54,0.436,0.641,0.505,12.7,11.1,10.9,0.371,0.608,0.488,54.3
"Holmes, Grant",656550,ATL,SI,Sinker,0.1,0,249,11.5,54,0.271,0.438,0.351,15.2,0.0,0.0,0.356,0.509,0.407,61.2
"McLean, Nolan",690997,NYM,ST,Sweeper,-3.0,-9,306,11.1,54,0.385,0.564,0.492,28.1,16.7,13.0,0.269,0.379,0.396,20.0
"McGreevy, Michael",700241,STL,ST,Sweeper,-2.0,-5,266,10.6,54,0.32,0.6,0.399,28.4,16.7,10.2,0.335,0.6,0.422,50.0
"Rucker, Michael",621074,SEA,FF,4-Seam Fastball,-1.8,-4,213,33.3,54,0.319,0.574,0.438,21.6,22.2,19.0,0.277,0.487,0.374,48.6
"Rea, Colin",607067,CHC,ST,Sweeper,2.2,4,194,8.9,54,0.118,0.235,0.179,29.7,31.5,19.3,0.136,0.27,0.201,17.6
"Detmers, Reid",672282,LAA,CH,Changeup,-0.2,-1,257,9.5,54,0.24,0.46,0.3,37.1,14.8,13.8,0.249,0.466,0.308,31.8
"Wheeler, Zack",554430,PHI,CU,Curveball,0.5,1,200,8.5,54,0.14,0.22,0.199,45.9,51.9,24.6,0.129,0.179,0.178,43.5
"Hoffman, Jeff",656546,MIN,FS,Split-Finger,-0.6,-1,230,20.6,54,0.308,0.404,0.325,33.1,20.4,16.9,0.251,0.333,0.269,31.7
"Varland, Louis",686973,TOR,CH,Changeup,3.5,7,205,17.8,53,0.118,0.137,0.139,38.5,35.8,27.9,0.164,0.218,0.173,27.3
"Rojas, Kendry",696070,MIN,FF,4-Seam Fastball,1.0,2,226,43.4,53,0.19,0.286,0.301,29.7,34.0,27.7,0.152,0.211,0.26,20.0
"Vodnik, Victor",680767,MIA,SL,Slider,0.9,2,261,29.1,53,0.182,0.295,0.274,31.4,17.0,14.1,0.215,0.322,0.271,33.3
"Ober, Bailey",641927,MIN,ST,Sweeper,3.3,7,222,11.8,53,0.08,0.1,0.114,43.1,41.5,23.2,0.125,0.174,0.162,10.7
"Detmers, Reid",672282,LAA,CU,Curveball,1.0,3,297,11.0,53,0.182,0.341,0.292,37.7,34.0,23.4,0.228,0.362,0.303,14.3
"Herrin, Tim",682120,CLE,SI,Sinker,1.4,3,209,24.2,53,0.239,0.37,0.313,19.6,7.5,13.8,0.248,0.359,0.311,37.2
"Marinaccio, Ron",676760,CIN,FC,Cutter,-0.4,-1,217,20.8,53,0.261,0.435,0.368,23.7,13.2,18.4,0.284,0.417,0.354,41.0
"Bachar, Lake",669199,PIT,ST,Sweeper,-0.5,-1,203,15.6,53,0.234,0.34,0.3,37.6,32.1,20.0,0.233,0.401,0.318,46.7
"Sale, Chris",519242,ATL,SI,Sinker,2.2,5,217,8.8,53,0.265,0.286,0.289,10.6,7.5,16.7,0.267,0.348,0.292,30.4
"Buehler, Walker",621111,SD,ST,Sweeper,-0.8,-1,166,7.1,53,0.2,0.46,0.299,26.7,28.3,17.4,0.173,0.376,0.259,22.9
"Baz, Shane",669358,BAL,CH,Changeup,-2.7,-7,248,9.0,53,0.327,0.49,0.383,18.2,13.2,10.6,0.32,0.533,0.38,37.2
"Bello, Brayan",678394,BOS,ST,Sweeper,1.5,3,227,13.1,53,0.163,0.184,0.195,30.3,30.2,16.2,0.148,0.187,0.188,21.2
"De los Santos, Yerry",660787,NYY,SI,Sinker,0.4,1,193,61.3,53,0.222,0.378,0.334,10.4,9.4,10.6,0.282,0.439,0.361,46.3
"Pfaadt, Brandon",694297,AZ,FC,Cutter,2.6,5,207,11.7,53,0.224,0.286,0.263,23.9,5.7,15.8,0.269,0.37,0.294,29.8
"Scholtens, Jesse",669947,TB,SI,Sinker,1.6,3,169,23.4,53,0.213,0.34,0.293,21.1,15.1,20.0,0.264,0.403,0.319,27.5
"Morejon, Adrian",670970,SD,FF,4-Seam Fastball,0.6,1,173,14.0,53,0.188,0.271,0.263,43.0,50.9,26.0,0.13,0.197,0.193,33.3
"Pearson, Nate",663878,KC,SL,Slider,-0.5,-1,190,29.3,53,0.239,0.37,0.326,25.3,26.4,21.9,0.241,0.388,0.328,31.3
"Schweitzer, Tyler",805326,CWS,FF,4-Seam Fastball,1.1,2,217,38.3,53,0.265,0.408,0.321,18.5,7.5,6.7,0.326,0.554,0.399,51.1
"Brown, Ben",676962,CHC,SI,Sinker,2.2,4,207,20.6,53,0.224,0.245,0.268,13.0,7.5,18.2,0.242,0.313,0.276,33.3
"McClanahan, Shane",663556,TB,CU,Curveball,-0.6,-2,273,14.9,53,0.244,0.422,0.34,23.1,15.1,17.0,0.252,0.417,0.34,34.2
"Drohan, Shane",675660,MIL,CU,Curveball,-1.5,-4,243,13.2,53,0.333,0.467,0.403,29.7,24.5,16.9,0.276,0.388,0.342,30.3
"Funderburk, Kody",681892,MIN,ST,Sweeper,-0.6,-1,167,20.5,53,0.152,0.217,0.219,21.1,28.3,15.5,0.202,0.328,0.286,18.8
"Poulin, PJ",676571,WSH,ST,Sweeper,0.5,1,224,35.3,53,0.178,0.378,0.303,29.0,26.4,21.2,0.204,0.439,0.336,45.2
"Rangel, Alan",660604,PHI,CH,Changeup,-1.2,-2,183,37.3,53,0.313,0.542,0.382,35.5,28.3,21.4,0.235,0.35,0.281,20.6
"Mathews, Quinn",687273,STL,FF,4-Seam Fastball,-2.1,-5,238,40.3,52,0.356,0.556,0.434,20.6,13.5,10.9,0.291,0.43,0.362,44.7
"Sullivan, Sean",807743,COL,FF,4-Seam Fastball,-3.0,-6,189,45.9,52,0.419,0.814,0.549,15.7,13.5,14.3,0.266,0.491,0.385,47.2
"Lorenzen, Michael",547179,TOR,CU,Curveball,-2.2,-6,251,10.8,52,0.34,0.62,0.405,22.6,17.3,15.8,0.289,0.485,0.332,47.6
"Sisk, Evan",681895,PIT,SI,Sinker,-1.0,-2,249,31.5,52,0.297,0.486,0.453,16.0,11.5,20.7,0.307,0.487,0.438,43.8
"Wesneski, Hayden",669713,HOU,FF,4-Seam Fastball,1.0,2,162,24.0,52,0.191,0.277,0.251,12.8,17.3,13.8,0.259,0.466,0.345,50.0
"Keller, Mitch",656605,PIT,SL,Slider,0.6,1,180,9.5,52,0.234,0.362,0.286,21.5,17.3,15.3,0.286,0.42,0.33,35.9
"Fairbanks, Pete",664126,MIA,FC,Cutter,-0.7,-1,171,23.2,52,0.233,0.465,0.363,32.9,32.7,23.6,0.178,0.419,0.328,30.8
"Rodón, Carlos",607074,NYY,CH,Changeup,0.3,0,182,14.7,52,0.224,0.286,0.255,37.9,25.0,20.6,0.259,0.351,0.279,29.7
"Severino, Luis",622663,ATH,FF,4-Seam Fastball,-0.4,-1,230,21.2,52,0.298,0.447,0.357,26.1,30.8,17.8,0.233,0.369,0.3,48.4
"Javier, Cristian",664299,HOU,ST,Sweeper,-0.5,-1,252,25.8,52,0.2,0.42,0.277,39.6,32.7,18.1,0.168,0.239,0.195,24.2
"Ribalta, Orlando",687377,WSH,FF,4-Seam Fastball,1.0,2,210,28.0,52,0.156,0.333,0.249,27.5,30.8,19.5,0.165,0.396,0.285,54.8
"Yates, Kirby",489446,PIT,FS,Split-Finger,-0.5,-1,223,32.6,52,0.205,0.318,0.315,33.9,21.2,16.4,0.234,0.342,0.317,45.5
"Mlodzinski, Carmen",669387,PIT,CU,Curveball,-0.1,0,216,11.3,52,0.255,0.34,0.319,27.4,19.2,13.5,0.296,0.398,0.338,56.8
"Cantillo, Joey",676282,CLE,FC,Cutter,-1.1,-2,193,7.6,52,0.383,0.617,0.465,25.0,5.8,23.1,0.342,0.575,0.421,34.1
"King, Bryan",687911,HOU,ST,Sweeper,-2.3,-6,263,27.4,52,0.396,0.625,0.46,21.2,17.3,12.2,0.307,0.44,0.351,25.6
"Bello, Brayan",678394,BOS,FC,Cutter,-1.5,-4,269,15.5,52,0.319,0.723,0.477,47.1,21.2,27.5,0.324,0.701,0.455,33.3
"Ritchie, JR",702275,ATL,CH,Changeup,-2.6,-5,177,17.3,52,0.283,0.5,0.38,23.7,19.2,16.7,0.263,0.506,0.355,45.9
"Ferguson, Caleb",657571,STL,SI,Sinker,0.6,1,196,33.4,52,0.267,0.378,0.325,18.1,28.8,24.2,0.21,0.324,0.293,36.7
"Rea, Colin",607067,CHC,SI,Sinker,-2.7,-5,179,8.2,52,0.333,0.667,0.443,6.2,3.8,5.1,0.354,0.627,0.438,41.3
"Ekness, Josh",694795,MIA,FF,4-Seam Fastball,0.0,0,222,51.4,52,0.263,0.342,0.369,23.2,19.2,15.9,0.261,0.421,0.387,37.9
"Javier, Cristian",664299,HOU,CH,Changeup,0.0,0,161,16.5,52,0.24,0.38,0.283,31.5,23.1,19.7,0.218,0.37,0.268,15.8
"Winn, Cole",668390,TEX,FC,Cutter,0.0,0,225,28.6,52,0.304,0.413,0.344,20.8,1.9,4.8,0.333,0.471,0.386,39.1
"Perkins, Jack",678022,ATH,FC,Cutter,-0.8,-2,259,14.3,52,0.396,0.583,0.432,17.2,3.8,13.3,0.291,0.458,0.335,25.5
"Adam, Jason",592094,SD,SL,Slider,3.0,6,210,38.1,52,0.2,0.28,0.244,38.2,17.3,20.0,0.23,0.325,0.258,36.6
"Nunez, Anthony",689296,BAL,CH,Changeup,1.3,3,200,22.3,52,0.114,0.182,0.205,39.6,30.8,21.1,0.226,0.3,0.291,48.3
"Hentges, Sam",656529,SF,FF,4-Seam Fastball,0.1,0,200,32.4,52,0.244,0.293,0.338,29.2,25.0,20.0,0.186,0.221,0.279,34.5
"Roberts, Ethan",681799,CHC,FC,Cutter,-1.7,-3,196,45.0,52,0.286,0.524,0.412,18.9,11.5,11.8,0.258,0.406,0.364,47.2
"Weiss, Ryan",680802,HOU,FF,4-Seam Fastball,-4.9,-10,196,37.0,52,0.409,0.886,0.566,15.6,17.3,16.1,0.356,0.717,0.491,57.1
"Graceffo, Gordon",700669,STL,SL,Slider,0.7,1,189,17.1,51,0.178,0.311,0.238,37.3,37.3,24.1,0.172,0.264,0.235,39.3
"Alcantara, Sandy",645261,MIA,ST,Sweeper,0.1,0,272,8.9,51,0.191,0.319,0.257,23.3,25.5,14.9,0.212,0.355,0.277,32.4
"Scherzer, Max",453286,TOR,CH,Changeup,-0.9,-2,181,15.3,51,0.244,0.378,0.305,16.5,17.6,11.8,0.201,0.268,0.252,27.0
"Corbin, Patrick",571578,TOR,CH,Changeup,0.4,1,247,17.5,51,0.208,0.271,0.242,29.0,15.7,10.7,0.257,0.365,0.29,29.3
"Kelly, Merrill",518876,AZ,CU,Curveball,0.9,3,283,11.6,51,0.17,0.298,0.238,21.2,15.7,11.6,0.266,0.404,0.319,43.6
"Griffin, Foster",656492,CLE,FS,Split-Finger,0.0,0,157,5.9,51,0.196,0.255,0.197,25.9,37.3,14.3,0.208,0.295,0.215,37.5
"Thielbar, Caleb",573204,CHC,CU,Curveball,1.2,2,204,25.9,51,0.204,0.327,0.246,28.1,41.2,25.3,0.193,0.295,0.229,35.7
"Painter, Andrew",691725,PHI,CH,Changeup,3.8,6,160,8.6,51,0.118,0.137,0.148,34.6,37.3,27.5,0.166,0.201,0.16,31.3
"Blackburn, Paul",621112,NYY,FC,Cutter,-0.3,-1,235,20.4,51,0.277,0.447,0.341,17.3,13.7,16.7,0.284,0.53,0.372,42.5
"Lauer, Eric",641778,LAD,CU,Curveball,-1.9,-4,223,12.3,51,0.244,0.533,0.356,17.6,19.6,13.5,0.229,0.465,0.326,30.6
"Kilian, Caleb",668873,PHI,CU,Curveball,-2.2,-4,187,23.8,51,0.271,0.438,0.327,39.8,39.2,25.3,0.221,0.382,0.283,32.1
"Gore, MacKenzie",669022,TEX,FC,Cutter,-1.7,-3,182,6.5,51,0.256,0.651,0.425,25.8,25.5,26.0,0.275,0.572,0.409,56.7
"Shugart, Chase",663767,PHI,ST,Sweeper,-2.2,-4,165,21.3,51,0.217,0.5,0.325,32.9,29.4,21.1,0.162,0.334,0.243,25.0
"Civale, Aaron",650644,CHC,FF,4-Seam Fastball,-3.3,-6,192,11.0,51,0.34,0.766,0.467,11.0,9.8,6.8,0.324,0.672,0.437,65.1
"Sandoval, Patrick",663776,BOS,SL,Slider,-1.9,-4,219,23.1,51,0.318,0.455,0.372,29.7,21.6,20.0,0.265,0.42,0.336,29.4
"Burke, Sean",680732,CWS,FC,Cutter,1.5,4,251,9.7,51,0.233,0.442,0.35,27.5,15.7,25.8,0.249,0.417,0.349,54.3
"Suárez, Albert",544150,BAL,FC,Cutter,0.8,2,189,20.7,51,0.188,0.396,0.262,26.0,13.7,20.0,0.208,0.35,0.26,37.2
"McGreevy, Michael",700241,STL,CU,Curveball,0.3,1,315,12.6,51,0.229,0.438,0.296,27.0,23.5,12.6,0.237,0.384,0.271,55.3
"Drake, Kohl",684442,AZ,FF,4-Seam Fastball,0.0,0,165,43.2,51,0.302,0.512,0.375,13.9,17.6,19.6,0.297,0.589,0.405,55.6
"Holmes, Grant",656550,ATL,FC,Cutter,-1.4,-3,184,8.5,50,0.357,0.619,0.48,15.5,0.0,0.0,0.297,0.569,0.418,35.7
"Yamamoto, Yoshinobu",808967,LAD,SL,Slider,1.6,2,152,5.9,50,0.204,0.286,0.258,32.6,24.0,22.2,0.238,0.308,0.247,35.1
"Arrighetti, Spencer",681293,TOR,SI,Sinker,-1.7,-3,183,10.2,50,0.324,0.649,0.458,10.7,4.0,14.3,0.35,0.66,0.506,29.7
"Bowlan, Jonathan",680742,PHI,SL,Slider,-0.5,-1,170,18.2,50,0.174,0.326,0.29,33.3,30.0,20.8,0.189,0.296,0.234,40.6
"Fedde, Erick",607200,CWS,CH,Changeup,-2.8,-7,265,11.7,50,0.313,0.5,0.357,25.6,24.0,14.8,0.3,0.512,0.358,51.4
"Watson, Ryan",670245,LAA,CU,Curveball,1.2,2,178,16.7,50,0.149,0.17,0.164,37.0,42.0,23.6,0.169,0.198,0.183,40.7
"Feltner, Ryan",663372,COL,ST,Sweeper,-4.0,-8,192,10.3,50,0.255,0.66,0.376,16.7,14.0,10.1,0.251,0.556,0.339,33.3
"Booser, Cam",592155,TB,FC,Cutter,-0.5,-1,212,41.5,50,0.239,0.5,0.342,25.6,24.0,20.0,0.222,0.465,0.321,41.2
"Pérez, Cionel",672335,NYM,SI,Sinker,-0.7,-1,204,29.1,50,0.311,0.511,0.396,14.6,8.0,13.8,0.285,0.541,0.384,53.7
"Maton, Phil",664208,CHC,FC,Cutter,-0.3,-1,201,36.8,50,0.325,0.375,0.346,23.2,22.0,16.9,0.328,0.494,0.396,46.9
"Henderson, Logan",701656,MIL,FC,Cutter,0.2,0,215,16.2,50,0.271,0.458,0.344,21.1,8.0,19.0,0.276,0.403,0.308,40.9
"Bratt, Mitch",683352,AZ,SV,Slurve,0.1,0,169,23.3,50,0.182,0.318,0.288,18.6,26.0,19.7,0.171,0.247,0.241,19.4
"Watson, Ryan",670245,LAA,SI,Sinker,-1.1,-2,162,15.2,50,0.262,0.571,0.399,14.6,4.0,7.7,0.34,0.597,0.447,31.7
"Sproat, Brandon",687075,MIL,CU,Curveball,-3.9,-7,170,9.8,50,0.209,0.581,0.385,32.5,38.0,21.6,0.228,0.504,0.363,54.2
"Gusto, Ryan",687473,MIA,SL,Slider,-0.5,-1,143,11.3,50,0.229,0.438,0.32,15.5,12.0,12.8,0.263,0.444,0.303,48.8
"Rucker, Michael",621074,SEA,CU,Curveball,0.3,1,195,30.5,50,0.191,0.277,0.242,36.0,46.0,25.0,0.2,0.288,0.232,24.0
"Sandoval, Patrick",663776,BOS,SI,Sinker,-3.4,-6,180,19.0,50,0.4,0.6,0.482,12.5,14.0,17.5,0.406,0.716,0.518,47.1
"Burke, Brock",656271,CIN,SI,Sinker,1.4,2,153,13.7,50,0.22,0.22,0.312,14.1,8.0,22.2,0.245,0.279,0.316,13.5
"Medina, Luis",665622,ATH,CH,Changeup,0.4,1,173,14.7,49,0.156,0.244,0.215,57.8,59.2,31.9,0.151,0.223,0.205,37.5
"Cavalli, Cade",676917,WSH,CH,Changeup,-1.5,-3,205,7.6,49,0.214,0.429,0.351,27.8,20.4,14.5,0.258,0.463,0.363,31.3
"Jobe, Jackson",695549,DET,FF,4-Seam Fastball,-2.1,-4,182,36.3,49,0.293,0.61,0.449,17.0,22.4,22.0,0.309,0.619,0.443,43.3
"Maton, Phil",664208,CHC,CU,Curveball,-3.3,-5,158,28.9,49,0.25,0.523,0.355,32.1,38.8,24.4,0.215,0.39,0.294,38.5
"Houser, Adrian",605288,SF,SL,Slider,-1.9,-3,169,9.8,49,0.283,0.565,0.402,16.3,12.2,12.8,0.282,0.584,0.37,40.5
"Fried, Max",608331,NYY,CU,Curveball,1.5,3,202,13.4,49,0.17,0.17,0.183,31.6,26.5,19.1,0.189,0.232,0.194,14.3
"Gore, MacKenzie",669022,TEX,SI,Sinker,-0.4,-1,151,5.4,49,0.3,0.45,0.392,12.8,12.2,16.7,0.288,0.359,0.359,38.2
"Herrin, Tim",682120,CLE,FF,4-Seam Fastball,-0.8,-2,184,21.3,49,0.278,0.389,0.356,18.5,18.4,20.5,0.204,0.32,0.331,30.0
"Gibson, Cade",806188,MIA,SI,Sinker,-2.2,-4,170,21.9,49,0.294,0.412,0.426,2.9,6.1,6.5,0.233,0.267,0.346,42.4
"Severino, Luis",622663,ATH,FC,Cutter,-1.3,-3,225,20.7,49,0.3,0.475,0.438,18.1,8.2,12.1,0.242,0.388,0.349,22.2
"Jump, Gage",695611,ATH,CU,Curveball,-0.3,-1,181,10.6,49,0.229,0.271,0.249,26.4,36.7,19.1,0.237,0.344,0.259,53.3
"Holmes, Grant",656550,ATL,CU,Curveball,-0.3,0,167,7.7,49,0.25,0.292,0.249,37.2,32.7,25.4,0.24,0.316,0.249,40.6
"Ritchie, JR",702275,ATL,FF,4-Seam Fastball,-3.8,-7,184,18.0,48,0.243,0.541,0.413,20.6,18.8,17.6,0.227,0.417,0.371,46.4
"Poulin, PJ",676571,WSH,FF,4-Seam Fastball,-0.6,-1,189,29.8,48,0.22,0.39,0.324,9.9,12.5,9.4,0.298,0.545,0.407,51.4
"Ahlstrom, Robby",695239,TEX,SL,Slider,0.2,0,163,25.9,48,0.205,0.455,0.31,36.7,22.9,19.6,0.167,0.284,0.234,36.4
"Schultz, Noah",702273,CWS,FC,Cutter,-0.2,-1,241,21.0,48,0.25,0.4,0.334,19.0,12.5,14.3,0.283,0.484,0.376,33.3
"Moll, Sam",594580,CIN,FF,4-Seam Fastball,0.4,1,125,11.6,48,0.19,0.286,0.306,15.4,33.3,21.3,0.203,0.324,0.288,30.8
"Herrin, Tim",682120,CLE,SL,Slider,-0.2,0,219,25.3,48,0.209,0.512,0.325,46.9,31.3,18.8,0.193,0.436,0.31,58.6
"Nardi, Andrew",677053,MIA,FF,4-Seam Fastball,1.1,2,181,47.9,48,0.25,0.3,0.311,29.0,29.2,25.0,0.252,0.406,0.345,48.1
"Schreiber, John",670167,NYY,ST,Sweeper,-1.2,-3,251,27.2,48,0.19,0.452,0.332,26.6,16.7,11.4,0.25,0.452,0.339,37.1
"Sisk, Evan",681895,PIT,CU,Curveball,1.4,3,207,26.2,48,0.125,0.175,0.215,29.1,29.2,20.9,0.121,0.145,0.202,11.1
"Cornelio, Riley",683000,WSH,SL,Slider,-0.9,-2,246,49.9,48,0.19,0.381,0.283,51.3,39.6,19.6,0.134,0.203,0.215,37.5
"Dobnak, Randy",677976,KC,ST,Sweeper,-0.8,-2,266,24.9,48,0.225,0.525,0.361,32.3,22.9,15.5,0.249,0.471,0.355,43.3
"Hart, Kyle",606996,SD,FS,Split-Finger,0.5,1,201,20.2,48,0.167,0.262,0.219,37.8,33.3,16.8,0.158,0.203,0.201,17.9
"Walker, Ryan",676254,SF,SL,Slider,-0.7,-1,187,30.7,48,0.214,0.381,0.29,20.3,14.6,10.4,0.242,0.373,0.283,26.3
"Slaten, Justin",686580,BOS,FC,Cutter,-1.7,-4,211,41.5,48,0.395,0.605,0.439,18.6,14.6,22.6,0.316,0.506,0.375,44.7
"Holmes, Clay",605280,CHC,ST,Sweeper,1.6,4,234,17.5,48,0.143,0.167,0.207,28.6,37.5,23.7,0.149,0.192,0.216,25.0
"Garcia, Rico",670329,BAL,SL,Slider,1.3,2,148,15.9,48,0.209,0.349,0.279,26.7,12.5,23.1,0.255,0.375,0.307,34.2
"Gamboa, Alec",687941,BOS,FF,4-Seam Fastball,2.2,4,160,43.0,48,0.179,0.231,0.259,18.6,20.8,21.7,0.147,0.187,0.228,32.3
"Erceg, Lucas",668674,KC,FF,4-Seam Fastball,-1.3,-3,238,28.9,48,0.333,0.5,0.402,18.6,12.5,7.7,0.312,0.492,0.39,44.4
"Mikolas, Miles",571945,WSH,CU,Curveball,-1.1,-3,273,15.0,48,0.349,0.442,0.35,22.4,20.8,12.0,0.251,0.399,0.309,35.3
"Yarbrough, Ryan",642232,NYY,ST,Sweeper,0.3,1,182,20.1,48,0.125,0.275,0.246,40.5,25.0,17.9,0.084,0.107,0.174,10.3
"Henriquez, Edgardo",683618,LAD,SL,Slider,0.7,2,211,22.3,48,0.13,0.217,0.191,43.7,47.9,25.0,0.15,0.233,0.186,17.4
"Stanek, Ryne",592773,STL,SL,Slider,-0.6,-1,230,22.8,48,0.227,0.409,0.305,41.2,22.9,14.3,0.234,0.332,0.281,33.3
"Aldegheri, Sam",691951,LAA,CH,Changeup,0.7,1,189,31.0,48,0.227,0.455,0.311,33.3,22.9,16.4,0.233,0.436,0.294,40.0
"Franco, Jose",683742,CIN,FF,4-Seam Fastball,-0.6,-1,160,46.0,48,0.243,0.514,0.405,9.6,12.5,17.6,0.28,0.504,0.417,45.2
"Silseth, Chase",681217,TEX,ST,Sweeper,1.8,4,202,20.3,48,0.196,0.304,0.235,28.2,25.0,21.4,0.204,0.308,0.241,11.8
"Vásquez, Randy",681190,SD,CU,Curveball,-2.3,-4,166,8.1,47,0.279,0.465,0.403,19.1,17.0,11.6,0.309,0.44,0.37,48.6
"Soriano, George",666277,STL,SL,Slider,-0.1,0,251,23.5,47,0.231,0.359,0.334,36.7,14.9,12.7,0.267,0.407,0.343,42.4
"Dollander, Chase",801403,COL,SI,Sinker,0.8,1,178,24.0,47,0.225,0.325,0.331,15.4,6.4,15.0,0.283,0.407,0.343,44.7
"Sproat, Brandon",687075,MIL,ST,Sweeper,-1.5,-3,175,10.1,47,0.171,0.341,0.297,40.3,40.4,19.4,0.156,0.286,0.254,27.3
"Young, Brandon",687064,BAL,CU,Curveball,-1.0,-3,267,11.8,47,0.293,0.463,0.343,22.6,19.1,17.6,0.267,0.405,0.324,26.5
"Sterner, Justin",686993,ATH,ST,Sweeper,-1.2,-2,215,29.6,47,0.178,0.467,0.269,43.3,38.3,22.0,0.161,0.259,0.195,39.3
"Stanek, Ryne",592773,STL,FS,Split-Finger,-0.9,-1,159,15.8,47,0.2,0.356,0.256,31.2,38.3,19.8,0.139,0.218,0.175,22.2
"Nola, Aaron",605400,PHI,FC,Cutter,-2.5,-5,212,7.7,47,0.444,0.622,0.473,26.5,12.8,17.1,0.31,0.451,0.344,43.6
"Faucher, Calvin",676534,MIA,SI,Sinker,2.6,4,167,15.9,47,0.105,0.132,0.218,14.1,14.9,18.9,0.19,0.226,0.28,45.2
"Holton, Tyler",663947,DET,CH,Changeup,-0.3,0,182,16.9,47,0.234,0.426,0.305,33.7,21.3,14.9,0.171,0.257,0.185,27.0
"Akin, Keegan",669211,BAL,FF,4-Seam Fastball,1.2,3,219,49.4,47,0.231,0.41,0.313,19.0,23.4,17.5,0.216,0.356,0.291,41.9
"Teng, Kai-Wei",678906,HOU,SI,Sinker,-0.2,0,211,16.7,47,0.27,0.432,0.405,17.7,6.4,21.4,0.282,0.433,0.39,52.9
"Williams, Gavin",668909,CLE,FC,Cutter,-0.7,-1,166,6.2,47,0.25,0.625,0.404,24.7,14.9,25.0,0.286,0.573,0.405,44.1
"Junis, Jakob",596001,TEX,CH,Changeup,2.1,3,143,19.0,47,0.196,0.283,0.217,19.2,10.6,11.1,0.29,0.352,0.288,43.9
"Hill, Jaden",677955,COL,FF,4-Seam Fastball,1.9,4,190,31.1,47,0.175,0.25,0.28,26.0,25.5,17.6,0.186,0.241,0.263,21.4
"Ritchie, JR",702275,ATL,SI,Sinker,2.5,5,212,20.7,47,0.154,0.179,0.227,15.7,8.5,21.1,0.259,0.408,0.358,40.0
"Molina, Anthony",683627,SF,FF,4-Seam Fastball,-0.4,-1,178,47.6,47,0.262,0.429,0.338,20.2,21.3,18.2,0.26,0.415,0.334,37.5
"Glasnow, Tyler",607192,LAD,SI,Sinker,2.6,5,194,22.3,47,0.15,0.25,0.269,24.0,19.1,25.7,0.208,0.379,0.316,32.3
"Beeks, Jalen",656222,TEX,CH,Changeup,-1.2,-2,163,40.0,46,0.238,0.405,0.312,36.0,19.6,17.0,0.278,0.521,0.368,36.4
"Suárez, Albert",544150,BAL,CH,Changeup,-0.5,-1,153,16.8,46,0.244,0.512,0.359,22.8,4.3,8.0,0.332,0.542,0.408,23.1
"Adam, Jason",592094,SD,CH,Changeup,-1.1,-2,177,32.1,46,0.279,0.349,0.304,29.5,17.4,11.1,0.186,0.275,0.23,28.6
"Banda, Anthony",607455,MIN,SI,Sinker,0.5,1,162,26.6,46,0.314,0.486,0.423,14.9,8.7,19.0,0.268,0.431,0.388,34.4
"Pivetta, Nick",601713,SD,FF,4-Seam Fastball,2.0,4,186,53.8,46,0.171,0.268,0.243,21.5,30.4,20.9,0.187,0.391,0.293,51.9
"Cosgrove, Tom",676680,WSH,ST,Sweeper,-0.1,0,178,66.4,46,0.243,0.459,0.334,15.3,23.9,20.8,0.218,0.325,0.277,33.3
"Wesneski, Hayden",669713,HOU,ST,Sweeper,1.8,4,201,29.8,46,0.125,0.175,0.178,39.2,37.0,19.3,0.175,0.276,0.241,24.0
"Romano, Jordan",605447,COL,FF,4-Seam Fastball,0.7,2,227,42.7,46,0.263,0.289,0.325,20.6,21.7,14.7,0.204,0.275,0.293,32.1
"Shugart, Chase",663767,PHI,FC,Cutter,-0.7,-2,239,30.9,46,0.306,0.556,0.392,17.4,4.3,6.1,0.302,0.462,0.377,37.8
"Klassen, George",691946,LAA,FF,4-Seam Fastball,-0.2,0,187,38.1,46,0.265,0.353,0.386,24.4,10.9,10.0,0.291,0.378,0.4,40.0
"Mey, Luis",682825,CIN,SL,Slider,-0.2,0,207,37.0,46,0.186,0.279,0.239,42.3,43.5,30.3,0.183,0.411,0.28,52.2
"Hentges, Sam",656529,SF,SI,Sinker,2.7,4,164,26.6,46,0.2,0.25,0.283,20.0,21.7,40.0,0.217,0.292,0.282,33.3
"Fernandez, Ryan",681676,STL,SL,Slider,0.7,1,167,43.2,46,0.171,0.317,0.264,41.2,39.1,25.4,0.175,0.324,0.251,33.3
"Alexander, Tyler",641302,TEX,ST,Sweeper,0.6,1,191,18.1,46,0.261,0.391,0.301,24.7,13.0,10.5,0.218,0.325,0.232,22.5
